"","id","price","neighborhood","accommodates","bathrooms","bedrooms","beds","review_scores_rating","number_of_reviews","listing_url"
"11576",32914593,NA,NA,6,1,3,3,88,12,"https://www.airbnb.com/rooms/32914593"
"11577",32915432,120,"Bruntsfield",4,1,2,2,100,1,"https://www.airbnb.com/rooms/32915432"
"11578",32917438,35,"Haymarket",2,1,1,1,84,5,"https://www.airbnb.com/rooms/32917438"
"11579",32917632,80,"New Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/32917632"
"11580",32918352,56,"Leith",2,1,1,1,NA,1,"https://www.airbnb.com/rooms/32918352"
"11581",32918710,35,"Leith",2,1,1,1,100,1,"https://www.airbnb.com/rooms/32918710"
"11582",32925206,95,"Stockbridge",2,1,1,1,93,8,"https://www.airbnb.com/rooms/32925206"
"11583",32928557,250,"Newington",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/32928557"
"11584",32933775,27,"West End",2,1,2,2,100,1,"https://www.airbnb.com/rooms/32933775"
"11585",32934001,100,"Old Town",2,1,1,0,100,2,"https://www.airbnb.com/rooms/32934001"
"11586",32936642,30,NA,2,1,1,1,100,3,"https://www.airbnb.com/rooms/32936642"
"11587",32937255,85,"West End",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/32937255"
"11588",32943923,96,"Leith",2,2,2,2,NA,0,"https://www.airbnb.com/rooms/32943923"
"11589",32944689,96,NA,2,2,2,2,NA,0,"https://www.airbnb.com/rooms/32944689"
"11590",32947120,76,"Newington",4,1,2,2,94,7,"https://www.airbnb.com/rooms/32947120"
"11591",32948425,60,"Marchmont",2,1,1,1,100,10,"https://www.airbnb.com/rooms/32948425"
"11592",32948797,75,NA,6,1,3,3,100,1,"https://www.airbnb.com/rooms/32948797"
"11593",32949525,60,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/32949525"
"11594",32949798,47,"Leith",3,1,1,2,87,10,"https://www.airbnb.com/rooms/32949798"
"11595",32952867,69,"Leith",4,1,2,2,97,12,"https://www.airbnb.com/rooms/32952867"
"11596",32952873,54,"Morningside",4,1,2,2,NA,3,"https://www.airbnb.com/rooms/32952873"
"11597",32953243,60,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/32953243"
"11598",32954000,40,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/32954000"
"11599",32954517,35,"Old Town",1,1,1,1,95,9,"https://www.airbnb.com/rooms/32954517"
"11600",32958828,35,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/32958828"
"11601",32958980,35,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/32958980"
"11602",32969768,98,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/32969768"
"11603",32970687,49,"Old Town",2,1,1,1,96,18,"https://www.airbnb.com/rooms/32970687"
"11604",32971229,87,"Old Town",6,2,3,3,100,1,"https://www.airbnb.com/rooms/32971229"
"11605",32974529,300,"Leith",6,2,2,3,96,15,"https://www.airbnb.com/rooms/32974529"
"11606",32974764,80,"Marchmont",5,1,4,4,NA,0,"https://www.airbnb.com/rooms/32974764"
"11607",32974981,60,"Leith",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/32974981"
"11608",32986323,120,"Cannonmills",6,2,2,4,100,6,"https://www.airbnb.com/rooms/32986323"
"11609",32986922,40,NA,2,1,1,1,100,7,"https://www.airbnb.com/rooms/32986922"
"11610",32988421,50,"Old Town",2,1,1,1,89,7,"https://www.airbnb.com/rooms/32988421"
"11611",32997308,58,"Haymarket",1,1,1,1,100,1,"https://www.airbnb.com/rooms/32997308"
"11612",33002396,35,"Leith",2,1,1,1,96,11,"https://www.airbnb.com/rooms/33002396"
"11613",33005192,NA,"Marchmont",4,1,2,2,98,11,"https://www.airbnb.com/rooms/33005192"
"11614",33008122,68,"Haymarket",4,1,1,2,90,6,"https://www.airbnb.com/rooms/33008122"
"11615",33015708,NA,NA,4,1.5,2,2,NA,0,"https://www.airbnb.com/rooms/33015708"
"11616",33018301,150,"Bruntsfield",3,1,1,2,100,4,"https://www.airbnb.com/rooms/33018301"
"11617",33020448,300,"Leith",16,3,10,16,100,1,"https://www.airbnb.com/rooms/33020448"
"11618",33024430,99,"West End",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33024430"
"11619",33026288,129,"Marchmont",8,1,3,4,60,1,"https://www.airbnb.com/rooms/33026288"
"11620",33026490,73,"New Town",4,1,1,2,92,10,"https://www.airbnb.com/rooms/33026490"
"11621",33029123,75,"Southside",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33029123"
"11622",33029978,37,"Bruntsfield",2,1,1,1,90,2,"https://www.airbnb.com/rooms/33029978"
"11623",33030664,99,"New Town",6,1,2,2,97,13,"https://www.airbnb.com/rooms/33030664"
"11624",33035430,50,"Old Town",2,1,1,1,80,17,"https://www.airbnb.com/rooms/33035430"
"11625",33036402,200,"New Town",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33036402"
"11626",33037540,120,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33037540"
"11627",33039186,69,"Newington",6,1,2,2,95,22,"https://www.airbnb.com/rooms/33039186"
"11628",33053952,85,"Stockbridge",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33053952"
"11629",33059783,150,"Leith",4,1,2,2,78,9,"https://www.airbnb.com/rooms/33059783"
"11630",33060200,40,"Leith",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/33060200"
"11631",33063492,249,"Newington",10,1,5,5,NA,0,"https://www.airbnb.com/rooms/33063492"
"11632",33066249,999,"New Town",8,4,4,4,NA,0,"https://www.airbnb.com/rooms/33066249"
"11633",33067122,999,"New Town",10,5,5,5,NA,0,"https://www.airbnb.com/rooms/33067122"
"11634",33067228,999,"Old Town",12,6,6,6,100,1,"https://www.airbnb.com/rooms/33067228"
"11635",33067322,99,"Old Town",2,1,1,1,80,1,"https://www.airbnb.com/rooms/33067322"
"11636",33069876,200,"New Town",4,2,2,2,100,3,"https://www.airbnb.com/rooms/33069876"
"11637",33073460,339,"Old Town",10,2,5,5,NA,0,"https://www.airbnb.com/rooms/33073460"
"11638",33073767,249,"Southside",8,1,4,4,NA,0,"https://www.airbnb.com/rooms/33073767"
"11639",33074591,39,"Haymarket",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33074591"
"11640",33077765,64,"Leith",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/33077765"
"11641",33084300,100,"New Town",4,2,2,2,99,20,"https://www.airbnb.com/rooms/33084300"
"11642",33084398,55,"Haymarket",4,1,1,2,92,12,"https://www.airbnb.com/rooms/33084398"
"11643",33084713,70,"Leith",4,2,2,3,94,7,"https://www.airbnb.com/rooms/33084713"
"11644",33085743,50,"Leith",2,1,1,1,100,8,"https://www.airbnb.com/rooms/33085743"
"11645",33086488,78,NA,2,1,2,1,NA,0,"https://www.airbnb.com/rooms/33086488"
"11646",33090118,80,"Leith",4,2,2,2,97,29,"https://www.airbnb.com/rooms/33090118"
"11647",33090903,50,"Marchmont",2,2,1,1,NA,0,"https://www.airbnb.com/rooms/33090903"
"11648",33091300,50,"Marchmont",2,2,1,1,NA,0,"https://www.airbnb.com/rooms/33091300"
"11649",33091502,50,"Marchmont",2,2,1,1,NA,0,"https://www.airbnb.com/rooms/33091502"
"11650",33091660,50,"Marchmont",2,2,1,1,NA,0,"https://www.airbnb.com/rooms/33091660"
"11651",33102973,150,"Cannonmills",4,1,1,2,100,18,"https://www.airbnb.com/rooms/33102973"
"11652",33105614,26,"Leith",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/33105614"
"11653",33110642,150,"Leith",4,1,2,3,93,3,"https://www.airbnb.com/rooms/33110642"
"11654",33111407,100,"Leith",4,1,1,2,100,2,"https://www.airbnb.com/rooms/33111407"
"11655",33113193,70,"Stockbridge",2,1,1,1,100,3,"https://www.airbnb.com/rooms/33113193"
"11656",33114166,75,"Leith",4,1,2,2,100,2,"https://www.airbnb.com/rooms/33114166"
"11657",33115216,86,"Leith",6,1,2,2,93,3,"https://www.airbnb.com/rooms/33115216"
"11658",33122364,99,"New Town",6,1,2,3,94,7,"https://www.airbnb.com/rooms/33122364"
"11659",33123205,99,"New Town",6,1,2,3,88,13,"https://www.airbnb.com/rooms/33123205"
"11660",33123744,99,"New Town",4,1,2,2,94,10,"https://www.airbnb.com/rooms/33123744"
"11661",33124189,79,"New Town",2,1,1,1,94,13,"https://www.airbnb.com/rooms/33124189"
"11662",33124417,65,"West End",2,1,1,1,100,6,"https://www.airbnb.com/rooms/33124417"
"11663",33124906,350,"Cannonmills",9,2,5,8,NA,0,"https://www.airbnb.com/rooms/33124906"
"11664",33127333,NA,"Tollcross",2,1,1,1,98,11,"https://www.airbnb.com/rooms/33127333"
"11665",33127836,220,"Leith",8,1.5,4,4,100,2,"https://www.airbnb.com/rooms/33127836"
"11666",33129095,70,"Newington",2,1,1,1,100,10,"https://www.airbnb.com/rooms/33129095"
"11667",33129902,200,"Southside",4,2,2,2,100,6,"https://www.airbnb.com/rooms/33129902"
"11668",33131685,40,"Marchmont",2,1,1,1,97,7,"https://www.airbnb.com/rooms/33131685"
"11669",33133513,110,"Leith",4,2,2,3,NA,0,"https://www.airbnb.com/rooms/33133513"
"11670",33134775,69,"Southside",3,1,1,2,93,6,"https://www.airbnb.com/rooms/33134775"
"11671",33136394,120,"Newington",6,1,2,4,100,2,"https://www.airbnb.com/rooms/33136394"
"11672",33136500,170,"Marchmont",5,1,2,2,NA,0,"https://www.airbnb.com/rooms/33136500"
"11673",33144892,90,"Leith",2,1,1,1,100,4,"https://www.airbnb.com/rooms/33144892"
"11674",33148200,75,"West End",2,1,1,1,85,4,"https://www.airbnb.com/rooms/33148200"
"11675",33149458,104,"Cannonmills",8,2,4,4,90,2,"https://www.airbnb.com/rooms/33149458"
"11676",33151114,38,NA,4,2.5,2,3,99,14,"https://www.airbnb.com/rooms/33151114"
"11677",33153576,50,"Morningside",4,1,1,1,100,7,"https://www.airbnb.com/rooms/33153576"
"11678",33156219,62,"Cannonmills",2,1,1,1,90,4,"https://www.airbnb.com/rooms/33156219"
"11679",33157630,65,NA,2,1,1,1,90,2,"https://www.airbnb.com/rooms/33157630"
"11680",33158058,80,"Leith",4,2,2,2,NA,0,"https://www.airbnb.com/rooms/33158058"
"11681",33160406,89,"Cannonmills",4,2,2,3,98,8,"https://www.airbnb.com/rooms/33160406"
"11682",33162649,90,NA,5,1,2,4,100,1,"https://www.airbnb.com/rooms/33162649"
"11683",33163219,300,"Old Town",5,1,2,3,100,2,"https://www.airbnb.com/rooms/33163219"
"11684",33163399,80,"Old Town",4,1,1,2,98,8,"https://www.airbnb.com/rooms/33163399"
"11685",33164664,33,"Newington",2,1,1,1,90,2,"https://www.airbnb.com/rooms/33164664"
"11686",33178567,33,"Newington",1,1,1,1,100,8,"https://www.airbnb.com/rooms/33178567"
"11687",33180745,160,"West End",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33180745"
"11688",33182881,280,"New Town",8,2,4,4,NA,0,"https://www.airbnb.com/rooms/33182881"
"11689",33183289,230,"New Town",6,2,3,3,NA,0,"https://www.airbnb.com/rooms/33183289"
"11690",33183960,70,"Marchmont",4,2.5,2,2,93,8,"https://www.airbnb.com/rooms/33183960"
"11691",33193435,NA,"Morningside",4,1,1,2,90,14,"https://www.airbnb.com/rooms/33193435"
"11692",33195985,32,"Morningside",2,2,1,1,87,3,"https://www.airbnb.com/rooms/33195985"
"11693",33207657,35,"Old Town",2,1,1,1,100,1,"https://www.airbnb.com/rooms/33207657"
"11694",33214499,NA,"Haymarket",4,1,1,2,93,9,"https://www.airbnb.com/rooms/33214499"
"11695",33218055,120,"Old Town",4,1,2,2,96,9,"https://www.airbnb.com/rooms/33218055"
"11696",33220048,40,"Stockbridge",2,1,1,1,96,39,"https://www.airbnb.com/rooms/33220048"
"11697",33220466,185,"Leith",4,1,2,2,92,5,"https://www.airbnb.com/rooms/33220466"
"11698",33220693,38,"Stockbridge",2,1,1,1,93,32,"https://www.airbnb.com/rooms/33220693"
"11699",33225123,55,"New Town",2,2,1,1,95,22,"https://www.airbnb.com/rooms/33225123"
"11700",33225342,500,"Leith",11,2,5,10,NA,0,"https://www.airbnb.com/rooms/33225342"
"11701",33235022,NA,"Newington",4,1,2,2,90,12,"https://www.airbnb.com/rooms/33235022"
"11702",33236487,161,"Leith",3,1,1,2,NA,0,"https://www.airbnb.com/rooms/33236487"
"11703",33236489,166,"Old Town",3,1,1,2,NA,0,"https://www.airbnb.com/rooms/33236489"
"11704",33236625,134,"Tollcross",4,1,2,2,80,3,"https://www.airbnb.com/rooms/33236625"
"11705",33238442,35,"Leith",2,1,1,1,91,8,"https://www.airbnb.com/rooms/33238442"
"11706",33238683,50,"Marchmont",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33238683"
"11707",33244639,117,"Marchmont",7,1,4,4,NA,0,"https://www.airbnb.com/rooms/33244639"
"11708",33248528,76,"Haymarket",6,1,2,3,80,5,"https://www.airbnb.com/rooms/33248528"
"11709",33249261,70,"Leith",4,1,1,2,100,1,"https://www.airbnb.com/rooms/33249261"
"11710",33260163,315,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33260163"
"11711",33260223,300,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33260223"
"11712",33260270,345,"Old Town",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33260270"
"11713",33260517,315,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33260517"
"11714",33260521,300,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33260521"
"11715",33260574,315,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33260574"
"11716",33260578,300,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33260578"
"11717",33260582,345,"Old Town",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33260582"
"11718",33260805,350,"Leith",8,2,4,6,NA,0,"https://www.airbnb.com/rooms/33260805"
"11719",33261457,39,"Old Town",2,1,1,2,93,14,"https://www.airbnb.com/rooms/33261457"
"11720",33261491,250,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33261491"
"11721",33261546,62,"Cannonmills",4,2,2,2,97,6,"https://www.airbnb.com/rooms/33261546"
"11722",33261760,150,"Leith",4,1,2,3,98,11,"https://www.airbnb.com/rooms/33261760"
"11723",33262250,90,"Marchmont",6,1,5,5,NA,0,"https://www.airbnb.com/rooms/33262250"
"11724",33263520,258,"Marchmont",8,2.5,4,4,NA,0,"https://www.airbnb.com/rooms/33263520"
"11725",33264559,90,"New Town",2,1,1,1,93,3,"https://www.airbnb.com/rooms/33264559"
"11726",33264583,229,"New Town",6,1,3,3,NA,0,"https://www.airbnb.com/rooms/33264583"
"11727",33264604,78,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33264604"
"11728",33266145,50,"New Town",2,1,1,1,98,8,"https://www.airbnb.com/rooms/33266145"
"11729",33266885,149,"Southside",4,1,1,2,100,5,"https://www.airbnb.com/rooms/33266885"
"11730",33267988,38,"Leith",2,1,1,1,97,6,"https://www.airbnb.com/rooms/33267988"
"11731",33269515,38,"Cannonmills",2,1,1,1,99,14,"https://www.airbnb.com/rooms/33269515"
"11732",33271740,230,"Old Town",16,2,3,12,100,2,"https://www.airbnb.com/rooms/33271740"
"11733",33271943,80,"West End",4,1,1,2,94,20,"https://www.airbnb.com/rooms/33271943"
"11734",33272355,197,"Haymarket",3,1,1,1,98,11,"https://www.airbnb.com/rooms/33272355"
"11735",33273579,50,"Haymarket",4,1,1,1,93,11,"https://www.airbnb.com/rooms/33273579"
"11736",33274331,40,"Haymarket",6,1,3,3,85,4,"https://www.airbnb.com/rooms/33274331"
"11737",33280527,55,"Old Town",4,1,1,1,NA,0,"https://www.airbnb.com/rooms/33280527"
"11738",33286527,44,"Haymarket",4,1,1,2,97,12,"https://www.airbnb.com/rooms/33286527"
"11739",33287695,75,"Haymarket",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33287695"
"11740",33290738,100,"Leith",6,1,2,3,82,20,"https://www.airbnb.com/rooms/33290738"
"11741",33291968,26,NA,2,1,1,0,95,8,"https://www.airbnb.com/rooms/33291968"
"11742",33299222,68,"Leith",6,1,2,3,100,1,"https://www.airbnb.com/rooms/33299222"
"11743",33301825,NA,"Leith",4,2,2,2,93,11,"https://www.airbnb.com/rooms/33301825"
"11744",33302447,159,"Southside",4,1,1,3,99,14,"https://www.airbnb.com/rooms/33302447"
"11745",33303464,120,NA,5,2.5,3,3,87,3,"https://www.airbnb.com/rooms/33303464"
"11746",33306074,135,"Old Town",4,1,2,2,98,9,"https://www.airbnb.com/rooms/33306074"
"11747",33309828,20,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33309828"
"11748",33325723,40,NA,2,1,1,1,100,4,"https://www.airbnb.com/rooms/33325723"
"11749",33327250,12,NA,2,1,1,1,98,8,"https://www.airbnb.com/rooms/33327250"
"11750",33327725,88,"Southside",6,1,2,4,97,15,"https://www.airbnb.com/rooms/33327725"
"11751",33328385,75,"Morningside",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33328385"
"11752",33328738,35,"Cannonmills",1,1,1,1,95,4,"https://www.airbnb.com/rooms/33328738"
"11753",33329272,NA,"New Town",8,3.5,4,5,NA,0,"https://www.airbnb.com/rooms/33329272"
"11754",33329858,NA,"Marchmont",5,1,3,3,100,12,"https://www.airbnb.com/rooms/33329858"
"11755",33329926,135,"Leith",6,1,2,5,NA,0,"https://www.airbnb.com/rooms/33329926"
"11756",33331946,70,NA,2,1,1,1,100,1,"https://www.airbnb.com/rooms/33331946"
"11757",33332525,110,"New Town",6,1,2,3,83,8,"https://www.airbnb.com/rooms/33332525"
"11758",33334091,125,"Marchmont",4,2,2,2,NA,0,"https://www.airbnb.com/rooms/33334091"
"11759",33341807,200,"Stockbridge",6,1,3,3,NA,0,"https://www.airbnb.com/rooms/33341807"
"11760",33342406,33,"Newington",2,1,1,1,100,2,"https://www.airbnb.com/rooms/33342406"
"11761",33343455,85,"Cannonmills",4,1.5,1,2,89,9,"https://www.airbnb.com/rooms/33343455"
"11762",33343504,99,"West End",4,1,2,1,92,12,"https://www.airbnb.com/rooms/33343504"
"11763",33343533,33,"Southside",2,1,1,1,80,2,"https://www.airbnb.com/rooms/33343533"
"11764",33355831,35,"Morningside",2,1,0,1,99,21,"https://www.airbnb.com/rooms/33355831"
"11765",33355881,35,"Leith",2,1,1,1,100,3,"https://www.airbnb.com/rooms/33355881"
"11766",33356109,20,NA,2,1,1,1,95,8,"https://www.airbnb.com/rooms/33356109"
"11767",33357659,95,"Old Town",5,1,2,2,97,18,"https://www.airbnb.com/rooms/33357659"
"11768",33363205,150,"Cannonmills",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33363205"
"11769",33364115,150,"Stockbridge",7,2.5,4,4,98,13,"https://www.airbnb.com/rooms/33364115"
"11770",33364966,400,"Old Town",2,1,1,0,96,11,"https://www.airbnb.com/rooms/33364966"
"11771",33365940,150,"Leith",3,1,2,2,NA,0,"https://www.airbnb.com/rooms/33365940"
"11772",33366490,75,NA,4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33366490"
"11773",33367632,50,NA,2,1,1,0,NA,0,"https://www.airbnb.com/rooms/33367632"
"11774",33367741,120,"New Town",4,2,2,3,100,3,"https://www.airbnb.com/rooms/33367741"
"11775",33368023,48,"Marchmont",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33368023"
"11776",33368036,85,NA,4,1,2,3,100,6,"https://www.airbnb.com/rooms/33368036"
"11777",33370855,60,NA,6,1,2,3,70,2,"https://www.airbnb.com/rooms/33370855"
"11778",33371356,70,"Southside",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33371356"
"11779",33384189,30,NA,2,1,1,1,100,4,"https://www.airbnb.com/rooms/33384189"
"11780",33384471,50,NA,2,1,1,2,80,1,"https://www.airbnb.com/rooms/33384471"
"11781",33385359,60,"Old Town",2,1,1,1,87,3,"https://www.airbnb.com/rooms/33385359"
"11782",33385737,150,"Leith",7,2,4,4,100,1,"https://www.airbnb.com/rooms/33385737"
"11783",33388597,85,"Old Town",4,1,2,2,100,3,"https://www.airbnb.com/rooms/33388597"
"11784",33388914,NA,"Tollcross",4,1,2,3,98,10,"https://www.airbnb.com/rooms/33388914"
"11785",33389821,85,"New Town",4,1.5,2,2,NA,0,"https://www.airbnb.com/rooms/33389821"
"11786",33392193,111,NA,4,1,2,4,NA,0,"https://www.airbnb.com/rooms/33392193"
"11787",33397387,100,"Southside",2,1,1,1,95,8,"https://www.airbnb.com/rooms/33397387"
"11788",33397953,150,"New Town",4,2,2,1,100,3,"https://www.airbnb.com/rooms/33397953"
"11789",33399026,120,"Old Town",2,1,1,1,100,1,"https://www.airbnb.com/rooms/33399026"
"11790",33399634,50,"New Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33399634"
"11791",33410848,69,"Newington",4,1,2,2,80,1,"https://www.airbnb.com/rooms/33410848"
"11792",33416243,180,"Cannonmills",4,1,2,3,NA,0,"https://www.airbnb.com/rooms/33416243"
"11793",33420366,50,NA,2,1,1,1,100,6,"https://www.airbnb.com/rooms/33420366"
"11794",33420396,194,"Marchmont",5,1,2,3,NA,0,"https://www.airbnb.com/rooms/33420396"
"11795",33425097,110,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33425097"
"11796",33426998,42,"Haymarket",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33426998"
"11797",33428412,43,"New Town",2,1,1,1,98,17,"https://www.airbnb.com/rooms/33428412"
"11798",33434928,100,"Leith",4,2,2,3,98,9,"https://www.airbnb.com/rooms/33434928"
"11799",33438781,69,"Leith",4,1,2,2,100,11,"https://www.airbnb.com/rooms/33438781"
"11800",33442746,40,"Leith",2,1,1,1,90,4,"https://www.airbnb.com/rooms/33442746"
"11801",33445253,280,"Leith",13,2,6,11,NA,0,"https://www.airbnb.com/rooms/33445253"
"11802",33445888,62,"Southside",2,1,1,1,94,14,"https://www.airbnb.com/rooms/33445888"
"11803",33446501,35,"Leith",2,1,1,1,96,11,"https://www.airbnb.com/rooms/33446501"
"11804",33448473,50,"New Town",4,1.5,2,2,96,18,"https://www.airbnb.com/rooms/33448473"
"11805",33451300,28,"New Town",1,1,1,1,60,2,"https://www.airbnb.com/rooms/33451300"
"11806",33451459,NA,"Haymarket",6,1.5,2,3,78,8,"https://www.airbnb.com/rooms/33451459"
"11807",33460940,60,"Haymarket",3,1,1,2,95,17,"https://www.airbnb.com/rooms/33460940"
"11808",33464120,65,"Leith",4,1,1,2,100,14,"https://www.airbnb.com/rooms/33464120"
"11809",33464415,NA,"Leith",4,1,2,2,90,12,"https://www.airbnb.com/rooms/33464415"
"11810",33468182,400,"New Town",6,2,3,3,NA,0,"https://www.airbnb.com/rooms/33468182"
"11811",33484036,150,"Stockbridge",2,1,1,1,100,11,"https://www.airbnb.com/rooms/33484036"
"11812",33484535,78,"Leith",5,1,3,3,NA,0,"https://www.airbnb.com/rooms/33484535"
"11813",33485240,80,"New Town",2,1,1,1,100,13,"https://www.airbnb.com/rooms/33485240"
"11814",33485961,35,"Cannonmills",1,1,1,1,100,11,"https://www.airbnb.com/rooms/33485961"
"11815",33486670,45,NA,2,1,1,0,95,8,"https://www.airbnb.com/rooms/33486670"
"11816",33489551,150,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33489551"
"11817",33489879,40,"Old Town",2,1,1,1,94,20,"https://www.airbnb.com/rooms/33489879"
"11818",33490742,40,NA,2,1,1,1,100,10,"https://www.airbnb.com/rooms/33490742"
"11819",33491482,113,"Leith",6,1,2,3,95,8,"https://www.airbnb.com/rooms/33491482"
"11820",33493731,30,NA,2,2,3,1,94,7,"https://www.airbnb.com/rooms/33493731"
"11821",33493749,58,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33493749"
"11822",33494344,33,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33494344"
"11823",33505634,40,"Marchmont",2,1,1,1,100,5,"https://www.airbnb.com/rooms/33505634"
"11824",33505654,118,NA,2,1,1,0,NA,0,"https://www.airbnb.com/rooms/33505654"
"11825",33507045,NA,"Morningside",4,1,1,2,83,8,"https://www.airbnb.com/rooms/33507045"
"11826",33509210,74,"New Town",4,1,1,2,100,10,"https://www.airbnb.com/rooms/33509210"
"11827",33510220,40,"New Town",2,1,1,1,90,10,"https://www.airbnb.com/rooms/33510220"
"11828",33511559,50,"New Town",2,1.5,1,1,97,7,"https://www.airbnb.com/rooms/33511559"
"11829",33513161,75,NA,6,2,3,4,100,14,"https://www.airbnb.com/rooms/33513161"
"11830",33514112,46,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33514112"
"11831",33520094,78,"Leith",4,1,1,1,100,19,"https://www.airbnb.com/rooms/33520094"
"11832",33521780,70,NA,4,1,2,3,100,4,"https://www.airbnb.com/rooms/33521780"
"11833",33522524,88,NA,1,1,1,0,NA,0,"https://www.airbnb.com/rooms/33522524"
"11834",33523254,128,NA,2,1,1,0,NA,0,"https://www.airbnb.com/rooms/33523254"
"11835",33523542,138,NA,2,1,1,0,NA,0,"https://www.airbnb.com/rooms/33523542"
"11836",33524340,33,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33524340"
"11837",33540128,108,"Marchmont",6,1,3,3,90,2,"https://www.airbnb.com/rooms/33540128"
"11838",33544347,NA,"Leith",2,1,1,1,92,12,"https://www.airbnb.com/rooms/33544347"
"11839",33544901,70,"Old Town",2,1,1,1,73,6,"https://www.airbnb.com/rooms/33544901"
"11840",33546529,100,"Old Town",3,1,1,2,93,6,"https://www.airbnb.com/rooms/33546529"
"11841",33547211,64,"Old Town",4,1,2,3,90,4,"https://www.airbnb.com/rooms/33547211"
"11842",33547987,50,"Leith",2,1,1,1,100,1,"https://www.airbnb.com/rooms/33547987"
"11843",33549121,120,"New Town",5,1,2,3,100,6,"https://www.airbnb.com/rooms/33549121"
"11844",33549892,65,"Leith",4,1,1,2,80,3,"https://www.airbnb.com/rooms/33549892"
"11845",33554917,40,NA,2,1,1,1,97,7,"https://www.airbnb.com/rooms/33554917"
"11846",33556844,150,"New Town",10,1.5,3,5,92,5,"https://www.airbnb.com/rooms/33556844"
"11847",33569460,74,"Southside",4,1,1,1,88,8,"https://www.airbnb.com/rooms/33569460"
"11848",33570123,85,"New Town",4,2,2,2,NA,0,"https://www.airbnb.com/rooms/33570123"
"11849",33570371,60,"West End",2,1,1,1,100,6,"https://www.airbnb.com/rooms/33570371"
"11850",33570669,260,"Newington",4,1,1,3,98,13,"https://www.airbnb.com/rooms/33570669"
"11851",33572934,62,"Cannonmills",6,1,2,3,94,7,"https://www.airbnb.com/rooms/33572934"
"11852",33573158,150,NA,4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33573158"
"11853",33574220,NA,"Haymarket",6,2,2,2,100,8,"https://www.airbnb.com/rooms/33574220"
"11854",33575690,150,"Bruntsfield",6,1,3,4,95,4,"https://www.airbnb.com/rooms/33575690"
"11855",33578394,130,"New Town",4,1.5,2,2,NA,0,"https://www.airbnb.com/rooms/33578394"
"11856",33579035,75,"Marchmont",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33579035"
"11857",33579236,75,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33579236"
"11858",33581729,25,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33581729"
"11859",33584497,47,"Haymarket",2,1,1,1,80,1,"https://www.airbnb.com/rooms/33584497"
